input,output
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Medfield merupakan prosesor 32 nm SoC pertama Intel yang dibuat untuk menantang prosesor seri A dari Apple , Nvidia Tegra , Qualcomm Snapdragon , Samsung Exynos , dan OMAP dari Texas Instruments .",<extra_id_0> Intel <extra_id_1> organization ; <extra_id_2> Apple <extra_id_3> organization ; <extra_id_4> Nvidia <extra_id_5> organization ; <extra_id_6> Qualcomm <extra_id_7> organization ; <extra_id_8> Samsung <extra_id_9> organization ; <extra_id_10> Texas Instruments <extra_id_11> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pelanggan setia Indosat memiliki kesempatan untuk memenangkan 500 motor , 500 Blackberry , 500 HP Samsung , 500 HP Nokia , serta jutaan pulsa isi ulang secara langsung tanpa diundi .",<extra_id_0> Indosat <extra_id_1> organization ; <extra_id_2> Samsung <extra_id_3> organization ; <extra_id_4> Nokia <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Samsung tidak pernah mempertimbangkan untuk mengakuisisi RIM , "" ujar juru bicara Samsung Kanada seperti dilansir Financial Post , Rabu ( 18/1/2012 ) .",<extra_id_0> Samsung <extra_id_1> organization ; <extra_id_2> RIM <extra_id_3> organization ; <extra_id_4> Samsung <extra_id_5> organization ; <extra_id_6> Financial Post <extra_id_7> organization ; <extra_id_8> Kanada <extra_id_9> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Meski mengalahkan penjualan iPhone Apple , Samsung belum dapat dikatakan sukses memecahkan rekor penjualan handsetnya sendiri .",<extra_id_0> Apple <extra_id_1> organization ; <extra_id_2> Samsung <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Samsung Galaxy S III sendiri disebut - sebut sebagai penantang paling serius untuk iPhone 4S Apple .",<extra_id_0> Samsung <extra_id_1> organization ; <extra_id_2> Apple <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sedangkan rival seperti HTC , LG , Huawei dan kemungkinan besar Samsung mulai bermain dengan Android quad core .",<extra_id_0> HTC <extra_id_1> organization ; <extra_id_2> LG <extra_id_3> organization ; <extra_id_4> Huawei <extra_id_5> organization ; <extra_id_6> Samsung <extra_id_7> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mengusung prosesor dual - core 1 GHz , Samsung mengklaim Galaxy Tab 2 memiliki waktu respons lebih cepat , web browsing lebih baik dan user interface yang lebih intuitif .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Akhir pekan lalu tersebar rumor di Wall Street bahwa Samsung tengah mempersiapkan investasi sebesar USD 1,5 miliar di Research In Motion ( RIM ) untuk membeli lisensi BlackBerry 10 .",<extra_id_0> Wall Street <extra_id_1> organization ; <extra_id_2> Samsung <extra_id_3> organization ; <extra_id_4> Research In Motion <extra_id_5> organization ; <extra_id_6> RIM <extra_id_7> organization ; <extra_id_8> BlackBerry <extra_id_9> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Tentu dengan teknologi Super Amoled Plus yang dimiliki Samsung , pengalaman menggunakan BlackBerry 10 akan semakin optimal .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Samsung masih mempersiapkan peluncuran Galaxy S III , smartphone Android andalannya .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Wujud Galaxy S III dalam bocoran ini tampak konsisten dengan trend desain Samsung selama ini .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Samsung sendiri saat ini adalah produsen layar AMOLED nomor satu .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Bisa saja karena ketidaktahuan konsumen , saat meminta ' iPad ' yang diterimanya adalah Galaxy Tab dari Samsung .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dikutip detikINET dari Reuters , Senin ( 16/4/2012 ) , Samsung sendiri mensponsori Olimpiade dengan kontrak sampai tahun 2018 .",<extra_id_0> detikINET <extra_id_1> organization ; <extra_id_2> Reuters <extra_id_3> organization ; <extra_id_4> Samsung <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Selain itu , Samsung mengklaim tengah mempersiapkan ponsel Android paling murah bernama Galaxy Pocket .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Namun melalui akun Twitter , Samsung kembali membeberkan petunjuk soal Galaxy S III .",<extra_id_0> Twitter <extra_id_1> organization ; <extra_id_2> Samsung <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sejumlah analis berpendapat , jika ZTE ingin sejajar dengan iPhone Apple dan Galaxy Samsung , salah satu hambatan terbesar yang harus dihadapinya adalah pengenalan merek .",<extra_id_0> ZTE <extra_id_1> organization ; <extra_id_2> Apple <extra_id_3> organization ; <extra_id_4> Samsung <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Penjualan smartphone Samsung melampaui Apple di kuartal pertama 2012 , berdasarkan penelitian oleh biro riset Strategy Analytics .",<extra_id_0> Samsung <extra_id_1> organization ; <extra_id_2> Apple <extra_id_3> organization ; <extra_id_4> Strategy Analytics <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dikutip detikINET dari Cnet , Kamis ( 3/5/2012 ) , Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan .",<extra_id_0> detikINET <extra_id_1> organization ; <extra_id_2> Cnet <extra_id_3> organization ; <extra_id_4> Apple <extra_id_5> organization ; <extra_id_6> Samsung <extra_id_7> organization ; <extra_id_8> Koh <extra_id_9> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dalam video resmi yang dikeluarkan Samsung tersebut , secara singkat sang vendor asal Korea Selatan ingin mengungkap sejumlah fitur andalah Galaxy S III .",<extra_id_0> Samsung <extra_id_1> organization ; <extra_id_2> Korea Selatan <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Seperti yang digosipkan sebelumnya , Samsung Galaxy S III akhirnya hadir dengan spesifikasi kelas atas .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Berbicara mengenai teknologi , seri NX menawarkan performa yang unggul dengan memakai teknologi optik yang mumpuni , dan sensor adalah kuncinya , "" demikian ujar Nick White , Kepala Digital Imaging Samsung Inggris , seperti dikutip TechRadar , Sabtu ( 5/5/2012 ) .",<extra_id_0> Nick White <extra_id_1> person ; <extra_id_2> Samsung <extra_id_3> organization ; <extra_id_4> TechRadar <extra_id_5> organization ; <extra_id_6> Inggris <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Seperti diketahui sebelumnya , Samsung kerap dituntut Apple atas tudingan menjiplak desain iPhone untuk beberapa seri produknya .",<extra_id_0> Samsung <extra_id_1> organization ; <extra_id_2> Apple <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sementara Reuters mewartakan , ponsel yang akan dibanderol sekitar Rp 7,5 juta lewat program bundling operator itu siap diproduksi hingga lima juta unit setiap bulannya oleh pabrik yang dikelola Samsung .",<extra_id_0> Reuters <extra_id_1> organization ; <extra_id_2> Samsung <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Diberitakan sebelumnya , bahwa smartphone anyar mereka , Samsung Galaxy S III menjadi ponsel resmi gelaran olahraga tersebut .",<extra_id_0> Samsung <extra_id_1> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Soal harga kami belum bisa tetapkan , tapi yang pasti akan berada di bawah 7 juta , "" kata Alven , Head of Samsung Mobile Marketing , usai meluncurkan Galaxy S III di Ritz Carlton Hotel , Selasa ( 22/5/2012 ) .",<extra_id_0> Alven <extra_id_1> person ; <extra_id_2> Samsung <extra_id_3> organization ; <extra_id_4> Ritz Carlton Hotel <extra_id_5> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Bagaimana tidak , pria asal Meruya , Jakarta , ini rela mengantre Samsung Galaxy S III sejak pagi - pagi buta demi memenuhi hasrat putrinya .",<extra_id_0> Meruya <extra_id_1> location ; <extra_id_2> Jakarta <extra_id_3> location ; <extra_id_4> Samsung <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pastinya , beberapa nama seperti Asus , Acer dan Samsung memang telah memamerkan tablet Windows 8 buatannya .",<extra_id_0> Asus <extra_id_1> organization ; <extra_id_2> Acer <extra_id_3> organization ; <extra_id_4> Samsung <extra_id_5> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Lewat anak usahanya , Skybee selain memproduksi merek ponsel sendiri juga turut memasok sejumlah merek ponsel ternama seperti BlackBerry , HTC , iPhone , dan yang terbaru Samsung .",<extra_id_0> Skybee <extra_id_1> organization ; <extra_id_2> BlackBerry <extra_id_3> organization ; <extra_id_4> HTC <extra_id_5> organization ; <extra_id_6> Samsung <extra_id_7> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | baru ini , Samsung berhasil menang di pengadilan Belanda di mana produk Apple dinyatakan pengadilan melanggar paten teknologi milik Samsung .",<extra_id_0> Samsung <extra_id_1> organization ; <extra_id_2> Apple <extra_id_3> organization ; <extra_id_4> Samsung <extra_id_5> organization ; <extra_id_6> Belanda <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Saya yakin saya bisa ke pentas F-3 sampai F-1 dalam waktu tiga - empat tahun ke depan dengan dukungan penuh dari semua pihak , "" tandas Rio yang ditemani Menteri Negara Pemuda dan Olah Raga Adhyaksa Dault di Wisma Mulia , Jakarta , Selasa ( 18/8/2009 ) .",<extra_id_0> Rio <extra_id_1> person ; <extra_id_2> Adhyaksa Dault <extra_id_3> person ; <extra_id_4> Wisma Mulia <extra_id_5> location ; <extra_id_6> Jakarta <extra_id_7> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Rio Haryanto melanjutkan performa apiknya di babak kualifikasi kemarin , ketika pebalap muda asal Indonesia itu menyelesaikan Race 1 ( feature race ) .",<extra_id_0> Rio Haryanto <extra_id_1> person ; <extra_id_2> Indonesia <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Ini merupakan raihan terbaik yang diraih Rio di musim ini , setelah pada dua seri sebelumnya posisi finis tertingginya adalah urutan 15 di feature race Bahrain .",<extra_id_0> Rio <extra_id_1> person ; <extra_id_2> Bahrain <extra_id_3> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Dengan hasil dua balapan tersebut , Rio tetap mengumpulkan dua poin dari empat seri yang telah berlalu .",<extra_id_0> Rio <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Rio kini menempati posisi ke-19 klasemen pebalap dengan koleksi delapan poin .",<extra_id_0> Rio <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mereka punya branch di Singapore , tapi all the moduls dari UK , "" tutur Rio saat diwawancara wartawan di Hotel Crowne Plaza , Milan , Italia , Jumat ( 5/9/2014 ) malam .",<extra_id_0> Singapore <extra_id_1> location ; <extra_id_2> UK <extra_id_3> location ; <extra_id_4> Hotel Crowne Plaza <extra_id_5> location ; <extra_id_6> Milan <extra_id_7> location ; <extra_id_8> Italia <extra_id_9> location ; <extra_id_10> Rio <extra_id_11> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Setelan mobil saya juga dimodifikasi setelah stint pertama dan ternyata perubahan tersebut berefek sangat negatif bagi kestabilan mobil di stint kedua , "" kata Rio dalam rilis yang diterima detikSport .",<extra_id_0> Rio <extra_id_1> person ; <extra_id_2> detikSport <extra_id_3> organization
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Di usia yang masih amat muda , Rio Haryanto dan Sean Gelael menjadi panutan pebalap tanah air lain pada balap formula .",<extra_id_0> Rio Haryanto <extra_id_1> person ; <extra_id_2> Sean Gelael <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pembalap Indonesia , Rio Haryanto , tampil sebagai juara pada sprint race GP2 Austria , Minggu ( 21/6/2015 ) .",<extra_id_0> Indonesia <extra_id_1> location ; <extra_id_2> Austria <extra_id_3> location ; <extra_id_4> Rio Haryanto <extra_id_5> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | "" Pada akhirnya , meraih kemenangan kedua musim ini rasanya begitu luar biasa , "" kata Rio .",<extra_id_0> Rio <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Pada stint pertama , Rio langsung menorehkan catatan waktu yang menempatkannya di posisi teratas .",<extra_id_0> Rio <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Untuk kategori Asia , Rio kembali tidak tertandingi pada race kali ini .",<extra_id_0> Asia <extra_id_1> location ; <extra_id_2> Rio <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Meski sudah menjadi juara umum , Rio menyadari dirinya masih harus menempuh perjalanan jauh guna menjadi pebalap profesional top .",<extra_id_0> Rio <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Mungkin baru di seriseri terakhir , saya berani pasang target masuk lima besar , "" ujar Rio , yang dalam kualifikasi Sabtu pagi lalu menempati urutan ke13 .",<extra_id_0> Rio <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Selama setahun terakhir ini , Rio dalam pengawasan Piers , yang pernah menjadi pembalap Formula 3 di Inggris .",<extra_id_0> Rio <extra_id_1> person ; <extra_id_2> Piers <extra_id_3> person ; <extra_id_4> Inggris <extra_id_5> location
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Saat ini , dari 30 peserta GP3 , Rio berada di urutan ke6 .",<extra_id_0> Rio <extra_id_1> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Jumat ( 8/7/2011 ) pagi dan sore waktu setempat , pebalap Indonesia , Rio Haryanto , mengikuti sesi latihan dua kali .",<extra_id_0> Indonesia <extra_id_1> location ; <extra_id_2> Rio Haryanto <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Sedangkan Pebalap Indonesia Rio Haryanto mampu mencapai garis finis pada urutan ke11 , setelah start pada posisi 17 .",<extra_id_0> Indonesia <extra_id_1> location ; <extra_id_2> Rio Haryanto <extra_id_3> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Direktur Keuangan Pertamina , Afdal Bahaudin , yang ditemui Kompas di sirkuitmengatakan , Pertamina akan terus mendukung Rio untuk teus meningkatkan prestasi di ajang balap .",<extra_id_0> Pertamina <extra_id_1> organization ; <extra_id_2> Kompas <extra_id_3> organization ; <extra_id_4> Pertamina <extra_id_5> organization ; <extra_id_6> Afdal Bahaudin <extra_id_7> person ; <extra_id_8> Rio <extra_id_9> person
"Ekstrak NER dengan format >> entity : <extra_id_0>, entity_type : <extra_id_1> | Selama saya mengamati jalannya sesi latihan , terlihat bahwa Rio , dalam kesempatan dan pengalaman pertamanya turun di sirkuit Sakhir International , masih raguragu dan menahan diri , sehingga tercermin dalam catatan waktu terbaiknya yaitu di posisi ke15 .",<extra_id_0> Rio <extra_id_1> person ; <extra_id_2> sirkuit Sakhir International <extra_id_3> location
