input,output,se_order,paradigm
"The kitchen however , is almost always slow .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> slow <extra_id_1> kitchen <extra_id_2> negative <extra_id_3> service general,oasc,extraction
Authentic Taiwanese food that ' s cheap . . . what more could you ask for ?| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food prices,c,extraction
Wonderful at holiday time .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"First of all , this place is *not* romantic , as claimed by Citysearch ' s editorial review .| category : <extra_id_0>",<extra_id_0> ambience general,c,extraction
the all - u - can - eat sushi is definitely in very poor quality .| opinion : <extra_id_0>,<extra_id_0> poor quality,o,extraction
"Over the years the host , Vittorio , and his crew , have always treated me as family - - although with all the business this not - so - little gem does , it amazing he ' s even able to remember a consistent but not - so - frequent visitor .| opinion : <extra_id_0>",<extra_id_0> amazing ; <extra_id_1> treated me as family,o,extraction
Drawbacks : service is slow and they do n ' t toast !| aspect : <extra_id_0>,<extra_id_0> service,a,extraction
I highly recommend visiting this restaurant and having dinner and drinks !| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
"But after last night , Spice Grill is the only place I ' m eating indian cuisine .| opinion : <extra_id_0>",<extra_id_0> the only place,o,extraction
"Service is not exactly five star , but thats not really a big deal .| opinion : <extra_id_0>",<extra_id_0> not exactly five star,o,extraction
"Be prepared to wait , because the place is pretty tiny .| opinion : <extra_id_0>",<extra_id_0> tiny ; <extra_id_1> tiny,o,extraction
"One of the best , if not THE best , restaurants in Park Slope ( and NY in general )| category : <extra_id_0>",<extra_id_0> restaurant general,c,extraction
"The anti - pasta was excellent , especially the calamari , as were the filling pasta mains .| opinion : <extra_id_0>",<extra_id_0> excellent ; <extra_id_1> excellent ; <extra_id_2> excellent ; <extra_id_3> excellent,o,extraction
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality ; <extra_id_3> food quality,c,extraction
"The portion sizes here are huge , and the sushi is good .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> huge <extra_id_1> portion sizes <extra_id_2> positive <extra_id_3> food style_options ; <extra_id_4> good <extra_id_5> sushi <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
Keep up the good work guys !| opinion : <extra_id_0>,<extra_id_0> good,o,extraction
"The portion sizes here are huge , and the sushi is good .| category : <extra_id_0>",<extra_id_0> food style_options ; <extra_id_1> food quality,c,extraction
"The food and service were fine , however the maitre - D was incredibly unwelcoming and arrogant .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> service ; <extra_id_2> maitre - D ; <extra_id_3> maitre - D,a,extraction
"I have never left a restaurant feeling as if i was abused , and wasted my hard earned money .| aspect : <extra_id_0>",<extra_id_0> restaurant ; <extra_id_1> restaurant,a,extraction
"Conveniently located too , being right on Bedford ave .| category : <extra_id_0>",<extra_id_0> location general,c,extraction
"How do you rate home ?| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> home <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant miscellaneous,oasc,extraction
"My wife and I always enjoy the young , not always well trained but nevertheless friendly , staff , all of whom have a story .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> enjoy <extra_id_1> staff <extra_id_2> positive <extra_id_3> service general ; <extra_id_4> young <extra_id_5> staff <extra_id_6> positive <extra_id_7> service general ; <extra_id_8> not always well trained <extra_id_9> staff <extra_id_10> positive <extra_id_11> service general ; <extra_id_12> friendly <extra_id_13> staff <extra_id_14> positive <extra_id_15> service general,oasc,extraction
Fish is so very fresh .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
"For the people who want great food plus great service , Roxy is a place to AVOID !| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> service general,c,extraction
"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner , which would have been acceptable if we got to enjoy the experience of good food and belly dancers !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> our wallets were empy and so were our stomachs <extra_id_1> food <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> left our wallets were empy <extra_id_5> NULL <extra_id_6> negative <extra_id_7> restaurant prices ; <extra_id_8> missed <extra_id_9> NULL <extra_id_10> negative <extra_id_11> restaurant miscellaneous,oasc,extraction
I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere !| category : <extra_id_0>,<extra_id_0> service general,c,extraction
This is a wonderful place on all stand points especially value ofr money .| category : <extra_id_0>,<extra_id_0> restaurant prices ; <extra_id_1> restaurant general,c,extraction
Bison was quite excellent however .| category : <extra_id_0>,<extra_id_0> food quality,c,extraction
The prices were CHEAP compared to the quality of service and food .| opinion : <extra_id_0>,<extra_id_0> CHEAP,o,extraction
"this is can became on e of the NY Italian Food fare institutions .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fare institutions <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
Have been several times and it never dissapoints .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Priced at upper intermediate range .| category : <extra_id_0>,<extra_id_0> restaurant prices,c,extraction
"Wine list selection is good and wine - by - the - glass was generously filled to the top .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> good <extra_id_1> Wine list selection <extra_id_2> positive <extra_id_3> drinks style_options ; <extra_id_4> generously filled <extra_id_5> wine - by - the - glass <extra_id_6> positive <extra_id_7> drinks style_options,oasc,extraction
So I decide to report back to the waitress because it was completely inedible .| opinion : <extra_id_0>,<extra_id_0> inedible,o,extraction
If you ' ve ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer .| opinion : <extra_id_0>,<extra_id_0> the top of view the chart house has to offer,o,extraction
The fish was not fresh and the rice tasted old and stale .| category : <extra_id_0>,<extra_id_0> food quality ; <extra_id_1> food quality ; <extra_id_2> food quality,c,extraction
"This place is great .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> great <extra_id_1> place <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"If you do n ' t mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .| opinion : <extra_id_0>",<extra_id_0> low quality ; <extra_id_1> unfriendly ; <extra_id_2> miserable,o,extraction
Slightly on the pricey side but worth it !| aspect : <extra_id_0>,<extra_id_0> NULL ; <extra_id_1> NULL,a,extraction
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .| opinion : <extra_id_0>",<extra_id_0> recommend ; <extra_id_1> recommend ; <extra_id_2> recommend ; <extra_id_3> recommend,o,extraction
The design of the space is good .| opinion : <extra_id_0>,<extra_id_0> good,o,extraction
I had a huge group for my birthday and we were well taken care of .| opinion : <extra_id_0>,<extra_id_0> well taken care of,o,extraction
A guaranteeed delight !| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
"Try their chef ' s specials - - they are to die for .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Try <extra_id_1> chef ' s specials <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> die for <extra_id_5> chef ' s specials <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"They seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rush <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
The workers there also absolutely load the bagel with cream cheese ( gets a little messy ) .| aspect : <extra_id_0>,<extra_id_0> bagel,a,extraction
Finally a reliable Chinese restaurant !| aspect : <extra_id_0>,<extra_id_0> Chinese restaurant,a,extraction
"Food was amazing - I love Indian food and eat it quite regularly , but I can say this is one of the best I ' ve had .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> amazing <extra_id_1> Food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
I highly recommend to anyone to give this place a try .| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
Somehow working the italian charm with constant mille grazie does not constitute proper service .| category : <extra_id_0>,<extra_id_0> service general,c,extraction
Impressed . . .| opinion : <extra_id_0>,<extra_id_0> Impressed,o,extraction
"However , I think Jeckll and Hydes t is one of those places that is fun to do once .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fun <extra_id_1> Jeckll and Hydes <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"They were such a rip - off ( $ 8 . 95 for four small meat patties in steamed buns ) and not worth trying .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rip - off <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> small <extra_id_5> NULL <extra_id_6> negative <extra_id_7> food style_options ; <extra_id_8> not worth <extra_id_9> NULL <extra_id_10> negative <extra_id_11> food prices,oasc,extraction
"Toons has recently been redone , so it ' s now a very attractive space .| opinion : <extra_id_0>",<extra_id_0> attractive,o,extraction
Fish was overdone .| aspect : <extra_id_0>,<extra_id_0> Fish,a,extraction
It ' s simply the best meal in NYC .| aspect : <extra_id_0>,<extra_id_0> meal,a,extraction
"The food was delicious but do not come here on a empty stomach .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> delicious <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
I loved everythig about it - especially the shows and actors .| category : <extra_id_0>,<extra_id_0> ambience general ; <extra_id_1> ambience general,c,extraction
"As a retired hipster , I can say with some degree of certainty that for the last year Lucky Strike has been the best laid - back late night in the city .| aspect : <extra_id_0>",<extra_id_0> Lucky Strike,a,extraction
Only complaint is the pricing - - I believe it would be more reasonable to pay a dollar less on each item listed on the menu .| aspect : <extra_id_0>,<extra_id_0> menu,a,extraction
I will NEVER return .| aspect : <extra_id_0>,<extra_id_0> NULL,a,extraction
The staff is incredibly helpful and attentive .| opinion : <extra_id_0>,<extra_id_0> helpful ; <extra_id_1> attentive,o,extraction
"Just not good at all .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> not good <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"The crust has a great bite and a good chew , the sauce is light with a nice acidity to it , the salt from the cheese is great , really heightens the flavor of all the other components .| opinion : <extra_id_0>",<extra_id_0> great ; <extra_id_1> good ; <extra_id_2> light ; <extra_id_3> great,o,extraction
"We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .| opinion : <extra_id_0>",<extra_id_0> particular ; <extra_id_1> please ; <extra_id_2> please ; <extra_id_3> please ; <extra_id_4> particular ; <extra_id_5> please ; <extra_id_6> please ; <extra_id_7> please,o,extraction
