text_a,text_b,label
kamarnya sesuai budget namun ac nya agak berisik . semoga kedepannya lebih baik lagi .,kamarnya-sesuai,1
kamarnya sesuai budget namun ac nya agak berisik . semoga kedepannya lebih baik lagi .,kamarnya-agak berisik,0
kamarnya sesuai budget namun ac nya agak berisik . semoga kedepannya lebih baik lagi .,ac nya-sesuai,0
kamarnya sesuai budget namun ac nya agak berisik . semoga kedepannya lebih baik lagi .,ac nya-agak berisik,1
hanya saja ruangan terlalu sempit .,ruangan-terlalu sempit,1
over all baguss dengan harga murah .,over all-baguss,1
over all baguss dengan harga murah .,over all-murah,0
over all baguss dengan harga murah .,harga-baguss,0
over all baguss dengan harga murah .,harga-murah,1
"2 . saluran air kamar mandi sering tersumbat , saya mandi sampai banjir meluap keluar pintu airnya !",saluran air kamar mandi-sering tersumbat,1
tolong di tingkatkan kamar mandi nya .,kamar mandi nya-tolong di tingkatkan,1
sungguh sangat memberikan keutamaan bagi tamu nya tingkatkan terus sop nya dan saya sangat puas menginap di sini .,,1
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",kamarnya-bagus,1
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",kamarnya-perlu diperbaiki,0
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",kamarnya-kurang bersih,0
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",tivinya-bagus,0
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",tivinya-perlu diperbaiki,1
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",tivinya-kurang bersih,0
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",wcnya-bagus,0
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",wcnya-perlu diperbaiki,0
"kamarnya bagus , cuma tivinya perlu diperbaiki dan wcnya kurang bersih .",wcnya-kurang bersih,1
kamar mandi jorok . ada cicak mati .,kamar mandi-jorok,1
kamar mandi jorok . ada cicak mati .,kamar mandi-ada cicak mati,1
"tempat strategis dekat dengan pusat keramaian , hanya parkiran tebatas , untuk fasilitas kamar mandi a .",tempat-strategis,1
"tempat strategis dekat dengan pusat keramaian , hanya parkiran tebatas , untuk fasilitas kamar mandi a .",tempat-tebatas,0
"tempat strategis dekat dengan pusat keramaian , hanya parkiran tebatas , untuk fasilitas kamar mandi a .",parkiran-strategis,0
"tempat strategis dekat dengan pusat keramaian , hanya parkiran tebatas , untuk fasilitas kamar mandi a .",parkiran-tebatas,1
harga terjangkau dan dekat dengan pusat kota bandung .,harga-terjangkau,1
"mohon lebih teliti mengenai fasilitasnya , sebab hari itu ( ) handuk , terima kasih .",,1
wifinya lambat tetapi so far puas lah .,wifinya-lambat,1
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",penginapan nya-gelap banget,1
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",penginapan nya-sempat seram,1
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",penginapan nya-basah,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",penginapan nya-tidak di sediakan,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",kamar mandi-gelap banget,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",kamar mandi-sempat seram,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",kamar mandi-basah,1
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",kamar mandi-tidak di sediakan,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",selimut-gelap banget,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",selimut-sempat seram,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",selimut-basah,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",selimut-tidak di sediakan,1
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",keset kamar mandi-gelap banget,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",keset kamar mandi-sempat seram,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",keset kamar mandi-basah,0
"sejauh ini baik sih , cuma penginapan nya gelap banget , cat lorong nya warna oren lalu lampu nya warna kuning jadi gelap banget , sempat seram juga sih setiap pulang malam tetapi lama lama iya biasa saja , terus setiap mandi air nya keluar kamar mandi jadi di depan kamar mandi basah semua , awal datang tidak di sediakan selimut dan keset kamar mandi . harus minta .",keset kamar mandi-tidak di sediakan,1
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",kamarnya-kurang bersih,1
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",kamarnya-kotor,0
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",kamarnya-tidak layak pakai,0
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",seprai-kurang bersih,0
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",seprai-kotor,1
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",seprai-tidak layak pakai,0
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",handuk-kurang bersih,0
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",handuk-kotor,0
"kamarnya kurang bersih , seprai kotor , handuk sudah tidak layak pakai .",handuk-tidak layak pakai,1
sesuai untuk menginap budget terbatas tetapi tempat nyaman dan bersih . jika kemedan saya akan menginap disini lagi .,tempat-nyaman,1
sesuai untuk menginap budget terbatas tetapi tempat nyaman dan bersih . jika kemedan saya akan menginap disini lagi .,tempat-bersih,1
semuanya bagus hanya saja orang merokok di luar ruangan asapnya masih tercium sampai dalam kamar .,semuanya-bagus,1
sarapan enak .,sarapan-enak,1
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",lokasi-oke,1
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",lokasi-agak tidak sesuai foto,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",lokasi-tidak ada,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",lokasi-tidak jalan,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kamar-oke,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kamar-agak tidak sesuai foto,1
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kamar-tidak ada,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kamar-tidak jalan,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kolam renang-agak tidak sesuai foto,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kolam renang-oke,1
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kolam renang-tidak ada,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",kolam renang-tidak jalan,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",air panas-oke,0
"you get what you paid . harga total untuk 3 kamar 1 malam cuma 324000 ( pakai promo airy ) dan di daerah kemang ! lokasi oke , dekat kemang . kamar lumayan besar tetapi agak tidak sesuai foto . karena bangunannya rumah , ukuran kamar berbeda - beda . kolam renang oke . tidak ada air panas untuk mandi dan wifi nya tidak jalan ( padahal username dan password sudah benar ) .",air panas-agak tidak sesuai foto,0
