input,output,se_order,paradigm
"My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary , and to our surprise it was fantastic .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Jekyll and Hyde Pub <extra_id_1> positive ; <extra_id_2> Jekyll and Hyde Pub <extra_id_3> positive,as,extraction
"We were less than impressed .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> restaurant general <extra_id_2> less than impressed <extra_id_3> negative,acos,extraction
"Do n ' t be fooled by crowds of people .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> fooled,ao,extraction
"I lOVE THIS PLACE !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> PLACE <extra_id_1> positive,as,extraction
"We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> grilled branzino <extra_id_1> difficult to eat,ao,extraction
"Though it ' s been crowded most times I ' ve gone here , Bark always delivers on their food .| aspect : <extra_id_0>",<extra_id_0> food ; <extra_id_1> Bark,a,extraction
"For those that go once and do n ' t enjoy it , all I can say is that they just do n ' t get it .| category : <extra_id_0>",<extra_id_0> restaurant miscellaneous,c,extraction
"they were dry and disgusting , i did n ' t even finish my first piece .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> dry ; <extra_id_2> NULL <extra_id_3> disgusting,ao,extraction
"I loved this place ! !| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> place <extra_id_1> loved,ao,extraction
"The wine list is extensive and impressive .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> wine list <extra_id_1> drinks style_options <extra_id_2> extensive <extra_id_3> positive ; <extra_id_4> wine list <extra_id_5> drinks style_options <extra_id_6> impressive <extra_id_7> positive,acos,extraction
"Not because you are `` The Four Seasons `` . . . – you are allowed to charge an arm and a leg for a romatic dinner .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> The Four Seasons <extra_id_1> charge an arm and a leg,ao,extraction
"Seating is always prompt , though the restaurant does fill up in the evening .| opinion : <extra_id_0>",<extra_id_0> prompt,o,extraction
I ca n ' t wait to go back .| opinion : <extra_id_0>,<extra_id_0> go back,o,extraction
"Dokebi gives Williamsburg the right one - two punch of classic Korean food and fusion twists like pork belly tacos .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> food quality <extra_id_3> positive ; <extra_id_4> food quality <extra_id_5> positive,cs,extraction
"Be prepared to wait , because the place is pretty tiny .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> place <extra_id_1> tiny ; <extra_id_2> place <extra_id_3> tiny,ao,extraction
"Big Wong gets big Ups for a fine establishment .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> restaurant general <extra_id_1> positive ; <extra_id_2> restaurant general <extra_id_3> positive,cs,extraction
"never swaying , never a bad meal , never bad service . . .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive ; <extra_id_2> meal <extra_id_3> positive ; <extra_id_4> service <extra_id_5> positive,as,extraction
"Their sake list was extensive , but we were looking for Purple Haze , which was n ' t listed but made for us upon request !| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> sake list <extra_id_1> extensive ; <extra_id_2> NULL <extra_id_3> made for us upon request,ao,extraction
It is also extremely well priced .| opinion : <extra_id_0>,<extra_id_0> well priced,o,extraction
"I highly recommend the fish tacos , everything else was ok .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> fish tacos <extra_id_1> positive ; <extra_id_2> NULL <extra_id_3> neutral,as,extraction
My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian .| opinion : <extra_id_0>,<extra_id_0> pleasantly surprised,o,extraction
"The blond wood decor is very soothing , the premium sake is excellent and the service is great .| aspect : <extra_id_0>",<extra_id_0> blond wood decor ; <extra_id_1> premium sake ; <extra_id_2> service,a,extraction
I never write on these sites but this restaurant is def worth commending !| category : <extra_id_0>,<extra_id_0> restaurant general,c,extraction
"Food was okay , nothing great .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> Food <extra_id_1> okay ; <extra_id_2> Food <extra_id_3> nothing great,ao,extraction
"Not enough wines by the glass either .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> wines by the glass <extra_id_1> drinks style_options <extra_id_2> Not enough <extra_id_3> negative,acos,extraction
I would definitely recommend SEA if you like thai cuisine !| aspect : <extra_id_0>,<extra_id_0> thai cuisine,a,extraction
"Conveniently located too , being right on Bedford ave .| category : <extra_id_0>",<extra_id_0> location general,c,extraction
"For me dishes a little oily , but overall dining experience good .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> dishes <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> positive,as,extraction
"My daughter ' s wedding reception at Water ' s Edge received the highest compliments from our guests .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Water ' s Edge <extra_id_1> positive,as,extraction
"The food was ok and fair nothing to go crazy .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> neutral,as,extraction
"With so many good restaurants on the UWS , I do n ' t need overpriced food , absurdly arrogant wait - staff who do n ' t recognize they work at a glorified diner , clumsy service , and management that does n ' t care .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food <extra_id_1> negative ; <extra_id_2> wait - staff <extra_id_3> negative ; <extra_id_4> service <extra_id_5> negative ; <extra_id_6> management <extra_id_7> negative,as,extraction
"Best of all is the warm vibe , the owner is super friendly and service is fast .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> vibe <extra_id_1> ambience general <extra_id_2> warm <extra_id_3> positive ; <extra_id_4> owner <extra_id_5> service general <extra_id_6> friendly <extra_id_7> positive ; <extra_id_8> service <extra_id_9> service general <extra_id_10> fast <extra_id_11> positive,acos,extraction
"wont come back again for sure !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"Okay - i do n ' t mind the oily part ( cause most are cooked that way ) but it was way too bland .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> negative ; <extra_id_2> food quality <extra_id_3> negative,cs,extraction
Thanks Bloom ' s for a lovely trip .| opinion : <extra_id_0>,<extra_id_0> Thanks ; <extra_id_1> lovely,o,extraction
"I did not try the caviar but I tried their salmon and crab salad ( they are all good )| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> salmon <extra_id_1> food quality <extra_id_2> good <extra_id_3> positive ; <extra_id_4> crab salad <extra_id_5> food quality <extra_id_6> good <extra_id_7> positive,acos,extraction
We waited at the bar and had martinis that were just right .| opinion : <extra_id_0>,<extra_id_0> right,o,extraction
"also it ' s great to have dinner in a very romantic and comfortable place , the service it ' s just perfect . . . they ' re so frendly that we never want to live the place !| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> ambience general <extra_id_1> positive ; <extra_id_2> ambience general <extra_id_3> positive ; <extra_id_4> service general <extra_id_5> positive,cs,extraction
"When family came in he gave them apps to test their palets , and then ordered for them .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> NULL <extra_id_1> service general <extra_id_2> ordered for them <extra_id_3> positive,acos,extraction
"the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> soy sauce <extra_id_1> salty ; <extra_id_2> rice <extra_id_3> vinegar - soaked,ao,extraction
"My mom originally introduced me to this place , but even she ( being Indian ) feels the food can be somewhat over the top spicy and far too oily .| opinion : <extra_id_0>",<extra_id_0> spicy,o,extraction
"great food , great wine list , great service in a great neighborhood . . .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive ; <extra_id_2> drinks style_options <extra_id_3> positive ; <extra_id_4> service general <extra_id_5> positive ; <extra_id_6> location general <extra_id_7> positive,cs,extraction
"Ambiance relaxed and stylish .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Ambiance <extra_id_1> positive ; <extra_id_2> Ambiance <extra_id_3> positive,as,extraction
"I lOVE THIS PLACE !| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> PLACE <extra_id_1> restaurant general <extra_id_2> lOVE <extra_id_3> positive,acos,extraction
"If you do n ' t mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .| aspect : <extra_id_0>",<extra_id_0> fish ; <extra_id_1> staff ; <extra_id_2> sushi chef,a,extraction
I have been going there since it opened and I ca n ' t get enough .| opinion : <extra_id_0>,<extra_id_0> ca n ' t get enough,o,extraction
"the crust was imazingly cooked well and pizza was fully loaded : ) : ) : )| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> crust <extra_id_1> food quality <extra_id_2> cooked well <extra_id_3> positive ; <extra_id_4> pizza <extra_id_5> food style_options <extra_id_6> fully loaded <extra_id_7> positive,acos,extraction
"The staff there is very attentive and down to earth .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> staff <extra_id_1> positive ; <extra_id_2> staff <extra_id_3> positive,as,extraction
"When we threatened to leave , we were offered a meager discount even though half the order was missing .| opinion : <extra_id_0>",<extra_id_0> missing,o,extraction
"The wait here is long for dim sum , but if you do n ' t like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for Chinatown ) alternative .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> wait <extra_id_1> long ; <extra_id_2> atmosphere <extra_id_3> raucous ; <extra_id_4> NULL <extra_id_5> sleek,ao,extraction
"I tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .| opinion : <extra_id_0>",<extra_id_0> heavenly,o,extraction
I never write on these sites but this restaurant is def worth commending !| aspect : <extra_id_0>,<extra_id_0> restaurant,a,extraction
"If you are going for the food , it will not be worth it .| aspect : <extra_id_0>",<extra_id_0> food,a,extraction
"I got the $ 10 10 - piece dim sum combo , every bite of which was great .| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> $ 10 10 - piece dim sum combo <extra_id_1> great,ao,extraction
"The hostess was rude and I got a distinct feeling that they did not want to serve us .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> hostess <extra_id_1> service general <extra_id_2> rude <extra_id_3> negative ; <extra_id_4> NULL <extra_id_5> service general <extra_id_6> distinct <extra_id_7> negative,acos,extraction
The only beverage we did receive was water in dirty glasses !| opinion : <extra_id_0>,<extra_id_0> dirty,o,extraction
"The food was delicious but do not come here on a empty stomach .| category : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> food quality <extra_id_1> positive,cs,extraction
"I am not a vegetarian but , almost all the dishes were great .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> dishes <extra_id_1> positive,as,extraction
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile !| aspect : <extra_id_0> ,opinion : <extra_id_1>",<extra_id_0> NULL <extra_id_1> not helpful in the least,ao,extraction
"The pasta penne was pretty extra buttery , creamy which means a big task to diggest . . tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne . . . got a little moody afterwards cause was stuffed . . . lol| category : <extra_id_0>",<extra_id_0> food quality ; <extra_id_1> food style_options,c,extraction
Worth visiting the 1st Ave spot because it is the original store .| opinion : <extra_id_0>,<extra_id_0> Worth visiting,o,extraction
"Not what I would expect for the price and prestige of this location .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> location <extra_id_1> neutral ; <extra_id_2> location <extra_id_3> neutral,as,extraction
"The food was great and tasty , but the sitting space was too small , I do n ' t like being cramp in a corner .| aspect : <extra_id_0> ,category : <extra_id_1> ,opinion : <extra_id_2> ,sentiment : <extra_id_3>",<extra_id_0> food <extra_id_1> food quality <extra_id_2> great <extra_id_3> positive ; <extra_id_4> food <extra_id_5> food quality <extra_id_6> tasty <extra_id_7> positive ; <extra_id_8> sitting space <extra_id_9> ambience general <extra_id_10> too small <extra_id_11> negative,acos,extraction
