input,output,se_order,paradigm
"I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> jelly fish <extra_id_1> positive ; <extra_id_2> drunken chicken <extra_id_3> positive ; <extra_id_4> soupy dumplings <extra_id_5> positive ; <extra_id_6> stir fry blue crab <extra_id_7> positive,as,extraction
"The design of the space is good .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> space <extra_id_1> positive,as,extraction
"I had a huge group for my birthday and we were well taken care of .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"A guaranteeed delight !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> delight <extra_id_1> NULL,oa,extraction
"Try their chef ' s specials - - they are to die for .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> Try <extra_id_1> chef ' s specials <extra_id_2> positive <extra_id_3> food quality ; <extra_id_4> die for <extra_id_5> chef ' s specials <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"They seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rush <extra_id_1> NULL <extra_id_2> negative <extra_id_3> service general,oasc,extraction
"The workers there also absolutely load the bagel with cream cheese ( gets a little messy ) .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> messy <extra_id_1> bagel,oa,extraction
"Finally a reliable Chinese restaurant !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> reliable <extra_id_1> Chinese restaurant,oa,extraction
"Food was amazing - I love Indian food and eat it quite regularly , but I can say this is one of the best I ' ve had .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> amazing <extra_id_1> Food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"I highly recommend to anyone to give this place a try .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant general,sc,extraction
"Somehow working the italian charm with constant mille grazie does not constitute proper service .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Impressed . . .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"However , I think Jeckll and Hydes t is one of those places that is fun to do once .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> fun <extra_id_1> Jeckll and Hydes <extra_id_2> positive <extra_id_3> restaurant general,oasc,extraction
"They were such a rip - off ( $ 8 . 95 for four small meat patties in steamed buns ) and not worth trying .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> rip - off <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> small <extra_id_5> NULL <extra_id_6> negative <extra_id_7> food style_options ; <extra_id_8> not worth <extra_id_9> NULL <extra_id_10> negative <extra_id_11> food prices,oasc,extraction
"Toons has recently been redone , so it ' s now a very attractive space .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> Toons <extra_id_1> positive,as,extraction
"Fish was overdone .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> overdone <extra_id_1> Fish,oa,extraction
"It ' s simply the best meal in NYC .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> best <extra_id_1> meal,oa,extraction
"The food was delicious but do not come here on a empty stomach .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> delicious <extra_id_1> food <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"I loved everythig about it - especially the shows and actors .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> ambience general ; <extra_id_2> positive <extra_id_3> ambience general,sc,extraction
"As a retired hipster , I can say with some degree of certainty that for the last year Lucky Strike has been the best laid - back late night in the city .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> best <extra_id_1> Lucky Strike,oa,extraction
"Only complaint is the pricing - - I believe it would be more reasonable to pay a dollar less on each item listed on the menu .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> complaint <extra_id_1> menu,oa,extraction
"I will NEVER return .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> NEVER return <extra_id_1> NULL,oa,extraction
"The staff is incredibly helpful and attentive .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> staff <extra_id_1> positive ; <extra_id_2> staff <extra_id_3> positive,as,extraction
"Just not good at all .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> not good <extra_id_1> NULL <extra_id_2> negative <extra_id_3> food quality,oasc,extraction
"The crust has a great bite and a good chew , the sauce is light with a nice acidity to it , the salt from the cheese is great , really heightens the flavor of all the other components .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> crust <extra_id_1> positive ; <extra_id_2> crust <extra_id_3> positive ; <extra_id_4> sauce <extra_id_5> positive ; <extra_id_6> cheese <extra_id_7> positive,as,extraction
"We are very particular about sushi and were both please with every choice which included : ceviche mix ( special ) , crab dumplings , assorted sashimi , sushi and rolls , two types of sake , and the banana tempura .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> sushi <extra_id_1> positive ; <extra_id_2> ceviche mix ( special ) <extra_id_3> positive ; <extra_id_4> crab dumplings <extra_id_5> positive ; <extra_id_6> assorted sashimi <extra_id_7> positive ; <extra_id_8> sushi <extra_id_9> positive ; <extra_id_10> rolls <extra_id_11> positive ; <extra_id_12> two types of sake <extra_id_13> positive ; <extra_id_14> banana tempura <extra_id_15> positive,as,extraction
"Decor needs to be upgraded but the food is amazing !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> upgraded <extra_id_1> Decor <extra_id_2> negative <extra_id_3> ambience general ; <extra_id_4> amazing <extra_id_5> food <extra_id_6> positive <extra_id_7> food quality,oasc,extraction
"They are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place , but also become hostile !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"I felt as though I were eating in Paris .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> eating in Paris <extra_id_1> NULL <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"Great pizza for lunch place .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> Great <extra_id_1> pizza,oa,extraction
"Love their drink menu .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> drink menu <extra_id_1> positive,as,extraction
"THE BIG COMPLAINT : NO TOASTING AVAILABLE .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> service general,sc,extraction
"Once we finally got a table , despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed !| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> pushed <extra_id_1> NULL,oa,extraction
"They refuse to seat parties of 3 or more on weekends .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative,as,extraction
"With so many poor experiences to be had in the theater district , is truly an excellent find !| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> positive,as,extraction
"We both opted for a pasta dish and they were served timely and fresh .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> service general ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"A great choice at any cost and a great deal .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> A great choice <extra_id_1> NULL <extra_id_2> positive <extra_id_3> restaurant general ; <extra_id_4> a great deal <extra_id_5> NULL <extra_id_6> positive <extra_id_7> restaurant prices,oasc,extraction
"For the price , you can not eat this well in Manhattan .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> restaurant prices,sc,extraction
"those rolls were big , but not good and sashimi was n ' t fresh .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> big <extra_id_1> rolls <extra_id_2> positive <extra_id_3> food style_options ; <extra_id_4> not good <extra_id_5> rolls <extra_id_6> negative <extra_id_7> food quality ; <extra_id_8> was n ' t fresh <extra_id_9> sashimi <extra_id_10> negative <extra_id_11> food quality,oasc,extraction
"The signs , the specials menus , food , and even all the waitstaff are ALL TOTALLY Japanese .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> restaurant miscellaneous ; <extra_id_2> positive <extra_id_3> food style_options ; <extra_id_4> positive <extra_id_5> food quality ; <extra_id_6> positive <extra_id_7> service general,sc,extraction
"I do n ' t appreciate places or people that try to drive up the bill without the patron ' s knowledge so that was a huge turnoff ( more than the price ) .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> NULL <extra_id_1> negative ; <extra_id_2> NULL <extra_id_3> negative,as,extraction
"The people that work there are always so friendly you forget you are in New York sometimes .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> friendly <extra_id_1> people <extra_id_2> positive <extra_id_3> service general,oasc,extraction
"Everyone seemed generally happy with their food , except my brother who had the grilled Mahi Mahi , seemingly drenched in Grapfruit Juice !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> negative <extra_id_3> food quality ; <extra_id_4> negative <extra_id_5> food style_options,sc,extraction
"but when we looked at the menu , there weren ' t a lot of choices , most of them were dumplings in the appetizer section .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> negative <extra_id_1> food style_options,sc,extraction
"The characters really make for an enjoyable experience .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> enjoyable <extra_id_1> characters <extra_id_2> positive <extra_id_3> ambience general,oasc,extraction
"The fried dumplings are GREAT !| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> GREAT <extra_id_1> fried dumplings <extra_id_2> positive <extra_id_3> food quality,oasc,extraction
"The sushi is amazing ! ! !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality,sc,extraction
"The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> service <extra_id_1> negative,as,extraction
"To me it exemplifies Soho , cute , artsy , interesting .| opinion : <extra_id_0> ,aspect : <extra_id_1> ,sentiment : <extra_id_2> ,category : <extra_id_3>",<extra_id_0> cute <extra_id_1> NULL <extra_id_2> positive <extra_id_3> ambience general ; <extra_id_4> artsy <extra_id_5> NULL <extra_id_6> positive <extra_id_7> ambience general ; <extra_id_8> interesting <extra_id_9> NULL <extra_id_10> positive <extra_id_11> ambience general,oasc,extraction
"When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> bagels <extra_id_1> positive,as,extraction
"The tuna and wasabe potatoes are excellent .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> food quality,sc,extraction
"All of the pizzas are terrific and the price is even better !| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> restaurant prices,sc,extraction
"Prices too high for this cramped and unappealing resturant .| aspect : <extra_id_0> ,sentiment : <extra_id_1>",<extra_id_0> resturant <extra_id_1> negative ; <extra_id_2> resturant <extra_id_3> negative ; <extra_id_4> resturant <extra_id_5> negative,as,extraction
"The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n ' t like .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> pricey <extra_id_1> food ; <extra_id_2> greatest <extra_id_3> prixe fixe tasting menu ; <extra_id_4> greatest <extra_id_5> prixe fixe tasting menu,oa,extraction
"I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan .| sentiment : <extra_id_0> ,category : <extra_id_1>",<extra_id_0> positive <extra_id_1> food quality ; <extra_id_2> positive <extra_id_3> ambience general,sc,extraction
"I felt as though I were eating in Paris .| opinion : <extra_id_0> ,aspect : <extra_id_1>",<extra_id_0> eating in Paris <extra_id_1> NULL,oa,extraction
